contig	start	stop	name	aCount	bCount	totalCount	log2_aFC	subject	samp
11	68914696	68939032	ENSG00000261070.1	51	92	143	-0.851136614086	SG041	S82
10	34398488	35104253	ENSG00000148498.11	17	53	70	-1.64045761331	SG025	S34
21	46305868	46351904	ENSG00000160255.12	341	536	877	-0.652461261434	SG037	S54
5	175810949	175815976	ENSG00000048162.15	158	281	439	-0.830645572044	SG046	S80
8	11415975	11417529	ENSG00000255354.1	65	116	181	-0.835613182099	SG149	S90
16	11343506	11445619	ENSG00000175643.7	185	94	279	0.976792608839	SG001	S1
12	7022909	7032861	ENSG00000111674.4	235	153	388	0.6191291038719999	SG024	S13
17	17115526	17140496	ENSG00000154803.8	31	64	95	-1.04580368961	SG021	S38
14	58731380	58736399	ENSG00000258682.1	20	52	72	-1.37851162325	SG023	S96
9	6716548	6727438	ENSG00000225489.2	48	3	51	4.0	SG002	S31
1	31205316	31230667	ENSG00000162511.7	924	1102	2026	-0.254159467155	SG069	S48
9	132649466	132805473	ENSG00000187239.12	368	226	594	0.703382993642	SG039	S75
X	118892576	118894164	ENSG00000187808.3	3	22	25	-2.87446911792	SG046	S80
14	35870717	35873952	ENSG00000100906.6	657	510	1167	0.365396123463	SG039	S74
21	46352729	46359828	ENSG00000183250.7	84	153	237	-0.865070419914	SG041	S58
1	181382238	181777219	ENSG00000198216.6	54	13	67	2.05444778402	SG155	S42
2	131113580	131132982	ENSG00000072135.8	289	206	495	0.488425155317	SG024	S36
20	42295754	42345136	ENSG00000101057.11	131	53	184	1.30550254697	SG069	S24
8	144656966	144660783	ENSG00000147813.11	7	84	91	-3.58496250072	SG001	S26
21	42792231	42831141	ENSG00000157601.9	1168	1340	2508	-0.198192726465	SG069	S48
6	111303218	111349466	ENSG00000197498.8	5	25	30	-2.32192809489	SG025	S34
3	196673214	196695742	ENSG00000119227.3	47	92	139	-0.968973104379	SG027	S45
3	16355081	16555533	ENSG00000131378.9	502	395	897	0.34583471088600004	SG021	S14
18	9708162	9862548	ENSG00000168461.8	21	138	159	-2.716207034	SG002	S72
8	8993765	9009084	ENSG00000173281.4	82	43	125	0.931287249916	SG025	S33
15	70340129	70390515	ENSG00000140332.11	335	252	587	0.410737361845	SG041	S59
X	118920467	118925606	ENSG00000198918.7	27	3	30	3.16992500144	SG031	S95
1	9095166	9148537	ENSG00000142583.13	189	114	303	0.729352410056	SG040	S50
7	142498725	142500432	ENSG00000211772.4	25	63	88	-1.33342373373	SG150	S92
1	85391268	85462796	ENSG00000153898.8	595	386	981	0.624288820927	SG152	S70
4	119199864	119200978	ENSG00000269893.2	181	116	297	0.641864891956	SG002	S72
16	58741035	58768261	ENSG00000125166.8	152	227	379	-0.578620973847	SG023	S16
3	150126122	150184218	ENSG00000196428.8	10	35	45	-1.80735492206	SG148	S67
9	2621834	2660053	ENSG00000147852.11	4	21	25	-2.39231742278	SG043	S85
12	113345433	113455556	ENSG00000257452.1	3032	2772	5804	0.129342496034	SG039	S51
5	81267844	81572676	ENSG00000152348.11	131	63	194	1.0561430780399998	SG003	S2
11	60897728	60929089	ENSG00000167987.6	54	24	78	1.16992500144	SG027	S45
17	16945859	17120993	ENSG00000133030.15	219	302	521	-0.463617679724	SG044	S87
15	80253231	80263788	ENSG00000140379.7	450	564	1014	-0.32577016118200003	SG152	S68
1	220863187	220872499	ENSG00000162817.6	39	0	39	inf	SG152	S70
17	48623667	48633213	ENSG00000006282.15	30	127	157	-2.08179409116	SG002	S72
1	146714291	146767443	ENSG00000131778.13	109	170	279	-0.641206611361	SG043	S62
7	56078744	56119297	ENSG00000146733.9	77	5	82	3.94485844581	SG069	S47
2	182321934	182400914	ENSG00000115232.9	153	251	404	-0.714155711258	SG151	S65
5	96149731	96271097	ENSG00000247121.2	245	68	313	1.84917509775	SG031	S95
6	3020388	3022984	ENSG00000270346.1	2	19	21	-3.2479275134400005	SG003	S3
20	16252749	16554078	ENSG00000089177.13	1	13	14	-3.70043971814	SG043	S61
8	145153536	145162961	ENSG00000179526.12	159	225	384	-0.500898235933	SG038	S53
10	105148823	105156223	ENSG00000173915.8	2	27	29	-3.75488750216	SG021	S38
20	43514317	43537173	ENSG00000166913.8	461	337	798	0.452018159247	SG003	S2
16	70190243	70207224	ENSG00000247228.2	126	238	364	-0.917537839808	SG044	S86
8	11351510	11422113	ENSG00000136573.8	331	447	778	-0.433443614376	SG044	S86
13	111267881	111291674	ENSG00000213995.7	202	123	325	0.715696977413	SG045	S56
X	68380694	68385636	ENSG00000181191.11	9	45	54	-2.32192809489	SG031	S46
6	89319985	89673348	ENSG00000111880.11	37	117	154	-1.66091135395	SG069	S48
21	47608055	47648738	ENSG00000160285.10	188	92	280	1.0310268956200002	SG021	S38
15	34671272	34880704	ENSG00000175265.13	158	237	395	-0.584962500721	SG039	S74
3	39371197	39375171	ENSG00000179934.5	2	19	21	-3.2479275134400005	SG030	S21
2	29005383	29073477	ENSG00000163806.11	94	43	137	1.12832409698	SG040	S50
X	2822011	2847392	ENSG00000006756.11	14	0	14	inf	SG022	S35
14	107113741	107114274	ENSG00000223648.2	19	0	19	inf	SG027	S44
7	134777115	134855547	ENSG00000122783.12	344	263	607	0.38734576541	SG003	S3
19	4838423	4867780	ENSG00000105355.4	14	161	175	-3.52356195606	SG043	S61
22	43547520	43559248	ENSG00000100300.13	63	19	82	1.7293524100599995	SG011	S9
11	67351066	67354131	ENSG00000084207.11	1050	1250	2300	-0.251538766996	SG069	S47
22	42069934	42086508	ENSG00000100138.9	186	126	312	0.561878887608	SG001	S1
10	75757872	75879918	ENSG00000035403.12	28	83	111	-1.5676845092899998	SG150	S69
7	149570057	149577784	ENSG00000171130.13	84	141	225	-0.74723392962	SG007	S30
6	11712287	11807279	ENSG00000111863.8	56	23	79	1.283792966	SG031	S95
13	24995064	25086948	ENSG00000102699.5	154	217	371	-0.49476469175	SG152	S68
20	62612488	62664453	ENSG00000101161.6	277	446	723	-0.687157733871	SG042	S84
17	3575493	3599698	ENSG00000083454.17	312	83	395	1.91036278752	SG026	S17
16	75661622	75681577	ENSG00000065427.10	80	140	220	-0.807354922058	SG150	S93
7	151038785	151075535	ENSG00000013374.11	223	150	373	0.572081209424	SG025	S34
3	98239976	98312567	ENSG00000080819.2	501	616	1117	-0.2981197475	SG024	S36
11	93211638	93276674	ENSG00000166002.2	26	74	100	-1.5090136474899998	SG031	S95
12	9868456	9885895	ENSG00000184293.3	34	75	109	-1.14135584925	SG041	S59
X	12993227	12995346	ENSG00000205542.6	2829	2154	4983	0.393273926852	SG003	S27
1	169659808	169680839	ENSG00000188404.4	155	86	241	0.849859650572	SG155	S19
2	65215611	65250999	ENSG00000115902.6	267	192	459	0.475733430966	SG002	S31
14	24422795	24438488	ENSG00000157326.14	43	14	57	1.61890983264	SG006	S28
22	43254393	43411151	ENSG00000100266.13	285	185	470	0.623436648536	SG022	S11
11	2316875	2324279	ENSG00000110665.7	2	19	21	-3.2479275134400005	SG011	S8
12	113416200	113449528	ENSG00000111335.8	217	308	525	-0.5052353082500001	SG023	S39
1	243651535	244014381	ENSG00000117020.12	16	45	61	-1.49185309633	SG043	S61
7	64139332	64147771	ENSG00000271550.1	65	15	80	2.11547721742	SG027	S44
6	53132196	53213947	ENSG00000012660.9	78	36	114	1.11547721742	SG041	S59
1	40157854	40229586	ENSG00000084072.12	34	82	116	-1.2700891633700002	SG002	S31
17	38375556	38440388	ENSG00000171475.9	3	28	31	-3.22239242134	SG150	S93
6	3849620	3851551	ENSG00000145945.5	0	15	15	-inf	SG002	S31
11	128328656	128457453	ENSG00000134954.10	84	137	221	-0.7057146601819999	SG148	S94
7	64139332	64147771	ENSG00000271550.1	49	21	70	1.22239242134	SG042	S60
X	153991031	154005964	ENSG00000130826.11	116	25	141	2.21412480535	SG031	S95
1	110210644	110252171	ENSG00000213366.8	60	20	80	1.58496250072	SG021	S14
7	1036622	1177896	ENSG00000146540.10	658	480	1138	0.455053178127	SG069	S47
1	203274619	203278730	ENSG00000159388.5	125	66	191	0.921390165304	SG037	S54
1	100731763	100758325	ENSG00000137996.8	18	46	64	-1.35363695461	SG023	S96
2	242576865	242613272	ENSG00000168397.12	207	140	347	0.564203940554	SG031	S23
19	18169805	18209754	ENSG00000096996.11	128	234	362	-0.870364719583	SG006	S29
11	125439112	125454575	ENSG00000149547.10	11	58	69	-2.39854937649	SG002	S31
X	40944888	41095832	ENSG00000124486.8	46	11	57	2.06413033742	SG069	S24
4	10488019	10686489	ENSG00000109684.10	82	27	109	1.60266450245	SG040	S73
19	57285920	57352097	ENSG00000269699.1	0	22	22	-inf	SG046	S57
11	64107695	64125006	ENSG00000168071.17	306	396	702	-0.371968777387	SG001	S25
2	191273081	191367041	ENSG00000151690.10	32	68	100	-1.08746284125	SG024	S36
1	40538379	40563375	ENSG00000131238.12	197	134	331	0.555962628999	SG003	S2
2	105654441	105716418	ENSG00000135972.4	134	211	345	-0.655009998249	SG024	S37
1	169659808	169680839	ENSG00000188404.4	403	156	559	1.36923380967	SG001	S1
22	19929130	19957418	ENSG00000093010.7	394	256	650	0.6220518194560001	SG149	S90
7	134853155	134854299	ENSG00000272941.1	93	45	138	1.0473057147799998	SG043	S62
19	2252251	2269758	ENSG00000167476.6	16	1	17	4.0	SG045	S79
11	62619460	62623386	ENSG00000255717.2	87	148	235	-0.76650986978	SG006	S29
22	23010758	23011276	ENSG00000211658.2	16	0	16	inf	SG003	S2
20	34213953	34252878	ENSG00000214078.7	161	358	519	-1.15289889915	SG038	S53
4	185616118	185655287	ENSG00000151725.7	25	57	82	-1.18903382439	SG031	S46
X	152599613	152625568	ENSG00000063587.12	220	44	264	2.32192809489	SG069	S48
18	12991361	13125051	ENSG00000101639.14	151	84	235	0.8460873165459999	SG001	S26
4	186320694	186347139	ENSG00000109775.6	33	66	99	-1.0	SG148	S71
19	7701877	7712759	ENSG00000076944.10	178	254	432	-0.512951255806	SG043	S62
2	105713510	105719402	ENSG00000231851.1	130	81	211	0.682517810144	SG025	S10
14	50085237	50087403	ENSG00000165502.6	5	28	33	-2.48542682717	SG002	S72
14	105391153	105399574	ENSG00000166428.8	15	45	60	-1.58496250072	SG046	S81
1	161551101	161648444	ENSG00000072694.14	25	116	141	-2.21412480535	SG042	S60
3	100211463	100296288	ENSG00000181458.6	0	19	19	-inf	SG022	S35
3	45016733	45054160	ENSG00000075914.8	74	39	113	0.924051146767	SG152	S91
6	6144318	6321246	ENSG00000124491.11	4	22	26	-2.45943161864	SG039	S75
2	242673994	242708226	ENSG00000180902.12	105	201	306	-0.936806173513	SG069	S48
6	169857307	170102159	ENSG00000184465.11	128	78	206	0.714597781138	SG041	S82
1	85391268	85462796	ENSG00000153898.8	560	1145	1705	-1.03184886604	SG150	S69
4	119199864	119200978	ENSG00000269893.2	232	156	388	0.572578776265	SG044	S87
1	39997510	40024379	ENSG00000243970.1	4	24	28	-2.58496250072	SG046	S80
X	119561682	119603220	ENSG00000005893.11	46	120	166	-1.3833286395500002	SG007	S5
4	1723227	1746898	ENSG00000013810.14	293	401	694	-0.452701572033	SG044	S63
10	45950035	46090354	ENSG00000165406.11	189	263	452	-0.476676565071	SG025	S10
12	92860227	92885867	ENSG00000205056.8	25	57	82	-1.18903382439	SG002	S72
10	5807186	5884095	ENSG00000057608.12	354	454	808	-0.358942937208	SG007	S6
17	79617489	79630142	ENSG00000185527.7	37	76	113	-1.03847414781	SG038	S53
17	40610862	40674629	ENSG00000033627.10	96	44	140	1.12553088208	SG043	S61
14	105952654	105955284	ENSG00000213145.5	527	806	1333	-0.612976876891	SG031	S95
19	17525157	17533133	ENSG00000269481.1	132	82	214	0.6868421147399999	SG024	S36
X	122993574	123047829	ENSG00000101966.8	9	81	90	-3.16992500144	SG022	S35
3	122399465	122449687	ENSG00000173193.9	232	154	386	0.591194454433	SG003	S3
22	43562628	43583139	ENSG00000100304.12	79	131	210	-0.7296422533600001	SG023	S39
16	31711911	31721097	ENSG00000131797.8	103	57	160	0.853610513018	SG022	S11
14	107178820	107179338	ENSG00000211974.2	145	3	148	5.59494658929	SG001	S1
X	131503345	131623996	ENSG00000076770.10	2	18	20	-3.16992500144	SG022	S11
15	50647606	50659636	ENSG00000244879.3	45	110	155	-1.28950661719	SG044	S63
7	64139332	64147771	ENSG00000271550.1	55	13	68	2.08091999538	SG043	S62
17	7743222	7758114	ENSG00000132510.6	61	130	191	-1.09163047547	SG152	S91
14	24678789	24683075	ENSG00000254505.4	60	106	166	-0.821029858955	SG006	S28
12	133264192	133294706	ENSG00000176894.5	28	68	96	-1.28010791919	SG043	S85
19	19010323	19030206	ENSG00000105669.8	36	11	47	1.7104933828100002	SG148	S71
11	58976061	58980424	ENSG00000197629.5	14	43	57	-1.61890983264	SG030	S21
19	6887577	6940470	ENSG00000174837.10	23	1	24	4.52356195606	SG024	S13
1	182350839	182361341	ENSG00000135821.12	5	26	31	-2.37851162325	SG044	S86
8	98787285	98865241	ENSG00000104341.12	8	30	38	-1.90689059561	SG022	S35
19	35810164	35838258	ENSG00000012124.10	344	478	822	-0.474602053279	SG026	S17
19	51300961	51308186	ENSG00000167747.9	813	673	1486	0.272648847465	SG001	S26
6	16129356	16148479	ENSG00000007944.10	109	183	292	-0.7475155135070001	SG148	S94
4	8183799	8243530	ENSG00000125089.12	86	170	256	-0.983126181436	SG150	S93
2	219135115	219211516	ENSG00000127838.9	102	44	146	1.21299372333	SG024	S13
19	49990811	49995565	ENSG00000142541.12	2833	2025	4858	0.484408693719	SG044	S63
15	75182346	75191798	ENSG00000178802.13	159	98	257	0.6981731111689999	SG025	S34
6	167342992	167370672	ENSG00000026297.11	444	349	793	0.34733264014	SG001	S25
11	33880122	33913836	ENSG00000135363.7	70	168	238	-1.2630344058299998	SG152	S68
3	127783621	127872757	ENSG00000175792.7	1037	877	1914	0.241767146368	SG006	S29
12	25173936	25261268	ENSG00000118308.10	266	384	650	-0.52968006522	SG023	S96
X	131352535	131566890	ENSG00000232160.2	0	14	14	-inf	SG022	S35
19	47759237	47775210	ENSG00000105321.8	54	105	159	-0.959358015503	SG001	S26
6	37600284	37667082	ENSG00000112139.10	52	2	54	4.70043971814	SG001	S25
5	153570290	153800544	ENSG00000164574.11	98	56	154	0.807354922058	SG046	S81
11	76368100	76374910	ENSG00000236304.1	49	114	163	-1.21818017005	SG043	S61
1	16944751	16961054	ENSG00000215908.5	68	26	94	1.38702312311	SG045	S55
10	105148823	105156223	ENSG00000173915.8	22	55	77	-1.3219280948899998	SG069	S47
12	49208215	49222724	ENSG00000167535.3	21	2	23	3.39231742278	SG069	S48
7	134777115	134855547	ENSG00000122783.12	298	413	711	-0.470829450957	SG039	S75
2	241938255	242034011	ENSG00000162804.9	108	175	283	-0.6963236096690001	SG024	S36
7	30555925	30625588	ENSG00000196295.7	83	140	223	-0.754243585598	SG006	S4
17	36891298	36904631	ENSG00000056661.9	15	81	96	-2.43295940728	SG045	S55
11	167784	207428	ENSG00000177951.13	174	245	419	-0.493694443154	SG042	S84
22	23222886	23223576	ENSG00000211673.2	151	57	208	1.40551472516	SG037	S77
11	67351066	67354131	ENSG00000084207.11	1227	1018	2245	0.269397687587	SG030	S21
12	10524952	10544473	ENSG00000213809.4	29	7	36	2.05062607307	SG021	S14
1	110210644	110252171	ENSG00000213366.8	37	5	42	2.88752527074	SG002	S72
11	68816365	68858072	ENSG00000162341.11	80	137	217	-0.776103988073	SG149	S89
X	122993574	123047829	ENSG00000101966.8	54	7	61	2.94753258011	SG031	S46
2	239008798	239041928	ENSG00000144488.10	14	85	99	-2.60203601408	SG044	S63
17	38175350	38217468	ENSG00000008838.13	83	137	220	-0.7229926516140001	SG148	S67
22	51007290	51017096	ENSG00000205560.8	32	68	100	-1.08746284125	SG002	S72
19	35810164	35838258	ENSG00000012124.10	47	20	67	1.23266075679	SG041	S59
22	24236770	24241117	ENSG00000218537.1	37	9	46	2.03952836419	SG002	S31
11	43577986	43878160	ENSG00000149084.7	98	169	267	-0.786169592167	SG151	S64
11	62619460	62623386	ENSG00000255717.2	153	95	248	0.687532234362	SG027	S44
6	86370710	86388451	ENSG00000203875.6	707	137	844	2.36753432185	SG003	S27
17	40701232	40707231	ENSG00000108786.6	26	6	32	2.11547721742	SG149	S89
22	42262835	42303312	ENSG00000198911.7	175	53	228	1.72329065727	SG040	S50
9	98521513	98637982	ENSG00000175611.7	18	1	19	4.16992500144	SG023	S96
2	68592305	68624585	ENSG00000115956.9	2149	2783	4932	-0.372975425904	SG039	S74
22	23029190	23029735	ENSG00000211659.2	15	0	15	inf	SG152	S91
X	73049067	73072588	ENSG00000229807.5	61	106	167	-0.797183117	SG148	S67
19	18682540	18688360	ENSG00000221983.3	721	512	1233	0.493855449241	SG030	S43
11	122928197	122933938	ENSG00000109971.9	925	1211	2136	-0.388673594291	SG044	S63
6	391739	411447	ENSG00000137265.10	1200	1408	2608	-0.230612928141	SG001	S25
1	19923477	19956314	ENSG00000173436.9	75	126	201	-0.748461233004	SG038	S53
6	6346698	6623004	ENSG00000216863.5	47	18	65	1.38466385024	SG007	S30
14	106383838	106391825	ENSG00000226777.3	438	75	513	2.54596836911	SG027	S22
6	160210844	160219468	ENSG00000112110.5	117	71	188	0.720617600079	SG043	S61
16	12070594	12668146	ENSG00000048471.9	607	444	1051	0.451136839906	SG031	S23
14	73393040	73426411	ENSG00000119599.12	16	46	62	-1.52356195606	SG021	S15
22	39745930	39781593	ENSG00000100321.10	5	76	81	-3.92599941856	SG148	S71
6	160390131	160534539	ENSG00000197081.8	180	122	302	0.561115758767	SG030	S20
17	3413796	3461289	ENSG00000167723.10	8	64	72	-3.0	SG040	S49
X	152599613	152625568	ENSG00000063587.12	181	6	187	4.91488338636	SG152	S91
6	166719168	166721936	ENSG00000176381.4	32	10	42	1.6780719051100002	SG046	S81
9	137533620	137736686	ENSG00000130635.11	122	191	313	-0.646691490473	SG027	S22
5	96149731	96271097	ENSG00000247121.2	129	513	642	-1.99158776018	SG030	S21
1	231499497	231560790	ENSG00000135766.8	6	28	34	-2.22239242134	SG155	S41
1	28566020	28567964	ENSG00000270605.1	13	38	51	-1.5474877953	SG025	S10
10	75008621	75012451	ENSG00000182180.9	98	57	155	0.7818198299500001	SG042	S84
2	113969099	114034158	ENSG00000189223.9	82	0	82	inf	SG044	S87
17	46970127	46973233	ENSG00000159199.9	77	38	115	1.01885902725	SG006	S28
14	93170152	93215047	ENSG00000100600.10	365	274	639	0.413720570807	SG037	S77
X	21857754	21903542	ENSG00000012174.7	44	8	52	2.45943161864	SG003	S3
21	46352729	46359828	ENSG00000183250.7	103	59	162	0.803857477821	SG003	S3
5	179224597	179233934	ENSG00000161013.12	78	148	226	-0.924051146767	SG046	S80
11	60223225	60238233	ENSG00000156738.13	1187	1385	2572	-0.222566041295	SG040	S49
3	81538850	81811312	ENSG00000114480.8	150	231	381	-0.62293035092	SG045	S56
18	672546	712676	ENSG00000132199.14	717	581	1298	0.303434955297	SG024	S13
13	50202435	50208008	ENSG00000152213.3	5	27	32	-2.43295940728	SG155	S42
1	110210644	110252171	ENSG00000213366.8	15	71	86	-2.2428565239	SG041	S82
19	3630181	3700477	ENSG00000186111.4	146	43	189	1.7635598041799998	SG003	S2
3	52870235	52931612	ENSG00000213533.7	65	28	93	1.21501289097	SG023	S39
8	74851404	74884522	ENSG00000154582.12	10	36	46	-1.84799690655	SG021	S38
17	289769	295730	ENSG00000183688.4	117	39	156	1.58496250072	SG069	S48
7	130561495	130598069	ENSG00000226380.3	5	30	35	-2.58496250072	SG155	S42
16	2961938	3001209	ENSG00000059122.12	103	214	317	-1.05496645922	SG046	S80
X	11136239	11683821	ENSG00000047648.17	33	2	35	4.04439411936	SG022	S12
5	134669852	134734969	ENSG00000113648.12	468	332	800	0.495325288236	SG042	S84
14	50085237	50087403	ENSG00000165502.6	13	38	51	-1.5474877953	SG031	S95
22	36649056	36663576	ENSG00000100342.16	17	77	94	-2.1793236994400003	SG043	S61
14	20937113	20945253	ENSG00000198805.7	205	142	347	0.529732980001	SG003	S2
6	6144318	6321246	ENSG00000124491.11	130	530	660	-2.0274807364200003	SG001	S25
2	36583069	36778278	ENSG00000150938.5	84	162	246	-0.947532580106	SG042	S84
9	139956581	139965040	ENSG00000186193.7	0	15	15	-inf	SG003	S27
2	239008798	239041928	ENSG00000144488.10	44	14	58	1.65207669658	SG026	S18
16	57392684	57400102	ENSG00000102962.4	521	346	867	0.590511334642	SG025	S34
1	183441351	183567381	ENSG00000116698.16	151	92	243	0.714842783268	SG150	S92
9	77675489	77703133	ENSG00000106733.16	55	18	73	1.61143471208	SG148	S67
22	23247030	23247205	ENSG00000211678.2	0	47	47	-inf	SG039	S75
3	195754054	195809060	ENSG00000072274.8	191	270	461	-0.499386769015	SG003	S27
6	74104857	74127292	ENSG00000080007.6	0	13	13	-inf	SG043	S62
7	56078744	56119297	ENSG00000146733.9	5	117	122	-4.5484366247	SG043	S62
17	4843547	4848517	ENSG00000108523.11	95	37	132	1.3604022427000002	SG022	S12
17	54869274	54916134	ENSG00000214226.4	62	31	93	1.0	SG043	S62
16	1494935	1525581	ENSG00000103249.13	235	315	550	-0.422691071822	SG031	S95
1	169631245	169823221	ENSG00000000460.12	141	73	214	0.949726793519	SG155	S41
20	3734155	3749034	ENSG00000101220.13	70	122	192	-0.801454320618	SG151	S88
2	239008798	239041928	ENSG00000144488.10	50	18	68	1.47393118833	SG042	S60
X	152599613	152625568	ENSG00000063587.12	20	51	71	-1.35049724708	SG003	S27
X	12809474	12842341	ENSG00000101911.8	68	24	92	1.50250034053	SG003	S2
17	7341592	7348256	ENSG00000161958.6	92	48	140	0.938599455336	SG045	S55
13	46700055	46786006	ENSG00000136167.9	1904	1666	3570	0.192645077942	SG043	S61
16	89154783	89222254	ENSG00000176715.11	117	176	293	-0.589066899054	SG151	S88
1	39997510	40024379	ENSG00000243970.1	10	55	65	-2.45943161864	SG148	S71
X	118892576	118894164	ENSG00000187808.3	1	28	29	-4.80735492206	SG046	S81
17	25956824	25976586	ENSG00000168961.12	216	143	359	0.595016165385	SG006	S29
16	89627065	89630950	ENSG00000167526.9	227	135	362	0.7497328902399999	SG069	S24
15	85923802	86292586	ENSG00000170776.15	658	510	1168	0.367590336876	SG031	S95
8	1710156	1712668	ENSG00000253982.1	5	22	27	-2.13750352375	SG031	S95
17	36337711	36358166	ENSG00000197681.8	11	0	11	inf	SG152	S91
6	154331631	154568001	ENSG00000112038.13	165	107	272	0.624855227845	SG022	S12
8	144349603	144359101	ENSG00000250571.2	79	141	220	-0.8357706042219999	SG148	S67
5	162864575	162873157	ENSG00000113328.14	28	61	89	-1.12338241551	SG022	S11
17	79523913	79604172	ENSG00000182446.9	813	564	1377	0.527560189676	SG039	S74
19	49375649	49379314	ENSG00000087074.7	709	961	1670	-0.438750803534	SG152	S91
16	79336	88321	ENSG00000226942.2	3	28	31	-3.22239242134	SG043	S62
7	151038785	151075535	ENSG00000013374.11	186	273	459	-0.553598329812	SG043	S62
5	96149731	96271097	ENSG00000247121.2	401	66	467	2.6030643071	SG006	S29
4	331603	378653	ENSG00000131127.9	24	0	24	inf	SG155	S42
14	106733144	106733639	ENSG00000211950.2	84	0	84	inf	SG006	S29
1	161676762	161684142	ENSG00000132185.12	115	360	475	-1.64636304539	SG031	S95
14	106383838	106391825	ENSG00000226777.3	843	25	868	5.07553263117	SG002	S7
19	50433021	50437192	ENSG00000169136.4	2286	761	3047	1.58685704471	SG043	S85
22	49808176	50051190	ENSG00000188511.8	42	79	121	-0.911463325398	SG149	S66
12	112856155	112947717	ENSG00000179295.11	88	48	136	0.874469117916	SG031	S95
8	22132810	22215076	ENSG00000197181.7	1	33	34	-5.04439411936	SG152	S91
X	47441712	47446188	ENSG00000102265.7	36	109	145	-1.59825932333	SG007	S5
2	242045514	242088919	ENSG00000115687.9	223	137	360	0.7028678169600001	SG021	S38
16	56965960	56977798	ENSG00000051108.10	24	0	24	inf	SG025	S10
9	77675489	77703133	ENSG00000106733.16	52	23	75	1.17687776208	SG040	S50
12	9848414	9848823	ENSG00000213443.2	72	153	225	-1.08746284125	SG003	S2
20	47835884	47860614	ENSG00000124228.10	161	104	265	0.630477159974	SG003	S27
5	133484633	133512729	ENSG00000113558.14	47	18	65	1.38466385024	SG011	S9
5	177019159	177023125	ENSG00000184840.7	123	237	360	-0.946228743559	SG027	S22
7	2477398	2487485	ENSG00000175873.3	56	21	77	1.41503749928	SG022	S12
5	4974803	5034380	ENSG00000250481.1	84	16	100	2.39231742278	SG030	S21
6	159186773	159240444	ENSG00000092820.13	368	275	643	0.420274147645	SG001	S26
20	61640735	61716423	ENSG00000272259.1	5	31	36	-2.6322682155000003	SG027	S45
X	122993574	123047829	ENSG00000101966.8	38	9	47	2.078002512	SG038	S52
9	77675489	77703133	ENSG00000106733.16	44	14	58	1.65207669658	SG007	S6
6	106959730	107018326	ENSG00000112297.10	49	20	69	1.29278174923	SG046	S81
20	34213953	34252878	ENSG00000214078.7	206	110	316	0.905140813659	SG045	S55
17	78143791	78183062	ENSG00000141527.12	28	6	34	2.22239242134	SG041	S82
4	38773860	38784611	ENSG00000174123.6	183	277	460	-0.598042327765	SG003	S27
22	39853349	39888199	ENSG00000128268.11	80	137	217	-0.776103988073	SG011	S32
10	73724123	73773322	ENSG00000122863.5	2	28	30	-3.80735492206	SG027	S45
7	134777115	134855547	ENSG00000122783.12	446	290	736	0.620990809905	SG043	S62
1	234782035	234818922	ENSG00000228044.2	57	22	79	1.37345839553	SG039	S75
15	91163239	91260372	ENSG00000259736.1	50	103	153	-1.04264433741	SG031	S95
4	39289076	39367995	ENSG00000035928.10	41	126	167	-1.6197279188799998	SG021	S38
12	42475647	42538681	ENSG00000151233.6	0	31	31	-inf	SG003	S3
1	75171170	75198835	ENSG00000116791.9	73	138	211	-0.918699897898	SG042	S60
8	98787285	98865241	ENSG00000104341.12	51	12	63	2.08746284125	SG006	S28
2	208527099	208531748	ENSG00000224137.1	5	27	32	-2.43295940728	SG152	S91
1	6051526	6161253	ENSG00000069424.10	630	818	1448	-0.376749014554	SG150	S93
20	627259	634014	ENSG00000271303.1	3	26	29	-3.11547721742	SG030	S43
1	9294834	9331396	ENSG00000049239.8	144	210	354	-0.544320516224	SG024	S13
22	22550113	22550860	ENSG00000211640.3	879	153	1032	2.52233151245	SG006	S4
X	148558521	148602635	ENSG00000010404.13	22	180	202	-3.03242147769	SG022	S11
9	116135699	116139279	ENSG00000119431.5	29	0	29	inf	SG022	S11
2	89291928	89292450	ENSG00000240671.1	19	61	80	-1.68280982412	SG041	S58
16	2961938	3001209	ENSG00000059122.12	104	220	324	-1.08091999538	SG038	S76
5	10654332	10657928	ENSG00000272016.1	402	298	700	0.431883170717	SG040	S73
7	151073030	151107813	ENSG00000187260.11	195	115	310	0.761840262805	SG151	S64
6	25279306	25620758	ENSG00000079691.15	43	6	49	2.84130225398	SG046	S80
16	103010	107669	ENSG00000161981.6	36	139	175	-1.94901607128	SG001	S25
7	134868590	134896316	ENSG00000105875.9	1472	1018	2490	0.5320401099809999	SG042	S84
1	220921567	220958150	ENSG00000117791.11	2	23	25	-3.52356195606	SG039	S75
8	101487903	101513376	ENSG00000253666.1	32	67	99	-1.06608919046	SG043	S61
16	66637777	66647795	ENSG00000140931.15	20	2	22	3.32192809489	SG043	S62
16	4666494	4740975	ENSG00000102858.8	188	266	454	-0.500693583824	SG024	S13
13	43136872	43182149	ENSG00000120659.10	6	32	38	-2.41503749928	SG040	S73
22	23222886	23223576	ENSG00000211673.2	534	108	642	2.3058084295200003	SG022	S12
12	56915713	56984745	ENSG00000076067.7	13	1	14	3.70043971814	SG043	S61
6	160390131	160534539	ENSG00000197081.8	103	58	161	0.8285195320559999	SG069	S24
